AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
20,1,0,1,18,1.06,1.46,1000,521.34
77,1,0,1,27,1.18,1.46,850,442.47
57,0,0,1,20,1.12,1.46,1000,518.96
76,0,0,1,28,1.12,1.46,500,260.66
64,1,0,1,30,1.13,1.46,850,442.77
44,1,0,1,16,1.03,1.46,1100,554.32
50,1,0,1,15,1.18,1.46,700,364.46
20,1,0,1,19,1.15,1.46,1000,518.22
25,1,0,1,17,1.18,1.46,550,282.25
65,1,0,1,28,1.15,1.46,1100,572.74
61,0,0,1,30,1.14,1.46,500,260.31
79,0,0,1,28,1.09,1.46,550,281.18
75,1,0,1,22,1.06,1.46,1050,546.74
39,1,0,1,19,1.17,1.46,570,296.68
26,0,0,1,16,1.09,1.46,1100,572.37
38,0,0,1,17,1.09,1.46,1000,511.7
53,1,0,1,28,1.19,1.46,850,442.37
64,0,0,1,20,1.11,1.46,1000,513.63
55,0,0,1,25,1.11,1.46,850,442.37
35,0,0,1,15,1.04,1.46,1000,520.49
73,0,0,1,21,1.07,1.46,1100,565.22
66,0,0,1,21,1.12,1.46,600,309.68
37,1,0,1,17,1.1,1.46,400,202.75
79,0,0,1,24,1.05,1.46,500,260.02
67,0,0,1,26,1.2,1.46,1000,520.03
30,0,0,1,18,1.15,1.46,1000,485.95
72,1,0,1,29,1.15,1.46,940,487.4
62,1,0,1,30,1.04,1.46,760,331.2
76,1,0,1,27,1.08,1.46,850,574.55
71,0,0,1,28,1.04,1.46,1100,571.84
57,1,0,1,26,1.08,1.46,850,437.63
68,1,0,1,22,1.17,1.46,1000,517.67
50,0,0,1,18,1.07,1.46,1100,478.8
36,1,0,1,18,1.14,1.46,850,436.78
55,1,0,1,20,1.1,1.46,600,311.26
77,1,0,1,20,1.16,1.46,300,153.15
61,0,0,1,26,1.08,1.46,1000,518.73
71,0,0,1,26,1.16,1.46,1050,544.39
60,0,0,1,30,1.18,1.46,1100,478.39
43,0,0,1,15,1.16,1.46,870,451.34
66,1,0,1,27,1.14,1.46,1050,544.72
79,0,0,1,21,1.13,1.46,850,369.64
61,0,0,1,25,1.18,1.46,1100,561.6
64,1,0,1,29,1.14,1.46,800,412.1
30,0,0,1,18,1.17,1.46,1100,568.45
76,0,0,1,29,1.08,1.46,850,433.22
49,1,0,1,18,1.03,1.46,950,413.02
73,0,0,1,23,1.03,1.46,500,257.34
65,0,0,1,25,1.05,1.46,1100,570.39
43,1,0,1,16,1.2,1.46,1100,528.43
74,0,0,1,22,1.14,1.46,400,201.46
67,0,0,1,26,1.07,1.46,600,310.98
45,0,0,1,17,1.2,1.46,840,433.16
40,0,0,1,19,1.18,1.46,800,414.11
74,0,0,1,27,1.05,1.46,1000,518.34
53,1,0,1,28,1.05,1.46,1100,472.93
62,0,0,1,21,1.05,1.46,1100,564.88
52,1,0,1,30,1.17,1.46,1100,477.99
31,1,0,1,15,1.18,1.46,885,458.73
45,0,0,1,15,1.07,1.46,1100,573.21
65,1,0,1,20,1.14,1.46,1100,664.74
76,1,0,1,28,1.06,1.46,1100,664.74
61,1,0,1,28,1.18,1.46,1100,664.74
21,1,0,1,16,1.12,1.46,1100,573.21
69,1,0,1,28,1.04,1.46,1100,658.36
62,1,0,1,20,1.09,1.46,1100,664.74
72,1,0,1,22,1.06,1.46,1100,664.74
66,0,0,1,25,1.13,1.46,1100,659.49
75,1,0,1,25,1.2,1.46,1000,521.11
46,1,0,1,15,1.06,1.46,800,483.47
55,1,0,1,23,1.2,1.46,780,471.39
71,1,0,1,30,1.2,1.46,900,543.87
54,0,0,1,23,1.12,1.46,600,460.41
21,0,0,1,17,1.09,1.46,1050,634.54
41,1,0,1,17,1.08,1.46,700,423.06
46,1,0,1,16,1.09,1.46,300,156.33
59,0,0,1,24,1.04,1.46,1100,664.74
76,1,0,1,30,1.06,1.46,1100,664.74
61,1,0,1,30,1.05,1.46,1100,664.74
65,0,0,1,30,1.06,1.46,1100,631.53
58,1,0,1,26,1.05,1.46,1000,604.32
30,0,0,1,18,1.05,1.46,1000,604.32
73,0,0,1,27,1.15,1.46,850,512.03
23,1,0,1,16,1.13,1.46,920,514.97
79,0,0,1,30,1.17,1.46,1050,618.42
65,1,0,1,30,1.08,1.46,860,519.74
42,0,0,1,19,1.07,1.46,580,350.52
67,0,0,1,25,1.17,1.46,1080,578.45
76,0,0,1,27,1.18,1.46,1100,664.48
59,1,0,1,23,1.11,1.46,500,302.04
65,1,0,1,24,1.18,1.46,500,302.04
71,1,0,1,24,1.14,1.46,700,422.01
47,1,0,1,17,1.11,1.46,500,301.12
47,0,0,1,19,1.04,1.46,1000,591.97
63,0,0,1,29,1.03,1.46,1100,664.48
62,1,0,1,21,1.07,1.46,850,442.75
51,1,0,1,25,1.19,1.46,1100,572.99
48,0,0,1,15,1.12,1.46,1100,663.82
30,1,0,1,18,1.05,1.46,320,193.32
78,1,0,1,20,1.06,1.46,1100,664.48
31,1,0,1,16,1.11,1.46,1100,664.48
65,1,0,1,28,1.11,1.46,1100,664.48
23,1,0,1,19,1.1,1.46,1000,569.89
24,0,0,1,17,1.09,1.46,1000,603.82
21,0,0,1,16,1.06,1.46,1100,664.19
49,0,0,1,15,1.12,1.46,1000,555
54,0,0,1,22,1.09,1.46,850,442.62
25,0,0,1,16,1.06,1.46,1100,663.98
75,0,0,1,22,1.1,1.46,1000,600.24
72,1,0,1,24,1.15,1.46,850,513.06
64,1,0,1,23,1.16,1.46,1000,587.32
50,0,0,1,19,1.18,1.46,1100,843.08
77,1,0,1,20,1.15,1.46,1000,588
70,0,0,1,20,1.03,1.46,1100,572.32
80,0,0,1,28,1.11,1.46,1000,603.37
65,1,0,1,24,1.2,1.46,850,510.97
76,0,0,1,21,1.19,1.46,850,512.41
54,0,0,1,27,1.18,1.46,1100,662.85
30,0,0,1,19,1.15,1.46,1100,571.59
70,1,0,1,24,1.18,1.46,1000,602.6
63,0,0,1,21,1.19,1.46,600,361.56
57,1,0,1,21,1.11,1.46,1100,662.85
74,1,0,1,24,1.07,1.46,1100,662.85
38,0,0,1,15,1.12,1.46,1100,662.59
62,1,0,1,28,1.19,1.46,1100,662.59
42,1,0,1,16,1.1,1.46,1100,660.69
32,0,0,1,19,1.18,1.46,950,572.24
54,0,0,1,22,1.09,1.46,1100,662.59
59,1,0,1,26,1.07,1.46,880,457.07
52,1,0,1,22,1.19,1.46,1100,660.45
65,1,0,1,22,1.07,1.46,1100,98.4
73,1,0,1,29,1.12,1.46,850,511.79
61,0,0,1,29,1.1,1.46,1100,662.3
61,0,0,1,20,1.16,1.46,700,413.09
28,0,0,1,18,1.15,1.46,1000,600.46
63,0,0,1,26,1.15,1.46,1000,600.54
72,0,0,1,28,1.15,1.46,1100,662.3
56,1,0,1,27,1.03,1.46,980,589.83
60,0,0,1,23,1.11,1.46,1100,648.33
57,1,0,1,27,1.05,1.46,1050,544.92
66,0,0,1,23,1.07,1.46,950,571.3
29,0,0,1,18,1.13,1.46,900,537.28
65,1,0,1,20,1.18,1.46,750,451.23
51,0,0,1,23,1.11,1.46,800,464.14
78,0,0,1,22,1.14,1.46,500,296.51
56,1,0,1,20,1.07,1.46,850,102.77
73,0,0,1,28,1.13,1.46,850,510.38
68,0,0,1,20,1.1,1.46,1100,661.75
25,1,0,1,17,1.1,1.46,880,529.41
54,0,0,1,21,1.1,1.46,1100,658.76
48,1,0,1,15,1.08,1.46,1100,646.65
73,0,0,1,29,1.13,1.46,1050,622.64
71,1,0,1,27,1.12,1.46,880,456.52
80,1,0,1,21,1.05,1.46,1100,581.39
64,0,0,1,28,1.15,1.46,1000,598.75
20,0,0,1,15,1.08,1.46,1000,584.87
53,0,0,1,22,1.03,1.46,1100,616.83
36,1,0,1,17,1.05,1.46,1100,661.19
75,1,0,1,21,1.15,1.46,830,491.27
72,0,0,1,24,1.17,1.46,760,456.86
39,1,0,1,19,1.05,1.46,900,530.75
43,1,0,1,17,1.14,1.46,1100,660.99
37,0,0,1,18,1.14,1.46,1100,660.99
73,1,0,1,23,1.16,1.46,1050,630.92
52,1,0,1,30,1.18,1.46,800,471.38
80,0,0,1,26,1.11,1.46,1100,658.99
70,1,0,1,26,1.16,1.46,1100,660.99
31,0,0,1,18,1.11,1.46,900,540.58
58,1,0,1,20,1.15,1.46,2050,1754.42
49,0,0,1,18,1.06,1.46,1800,1474.42
63,1,0,1,28,1.07,1.46,1000,684.81
41,0,0,1,17,1.19,1.46,1000,684.81
58,1,0,1,22,1.06,1.46,1050,719.08
51,1,0,1,27,1.1,1.46,950,650.57
69,1,0,1,30,1.16,1.46,1100,753.31
43,1,0,1,16,1.1,1.46,1000,667.07
73,0,0,1,25,1.15,1.46,500,342.41
63,1,0,1,30,1.04,1.46,1000,602.81
21,0,0,1,15,1.18,1.46,800,547.84
64,0,0,1,29,1.15,1.46,2000,1634.89
79,0,0,1,24,1.08,1.46,500,86.1
24,0,0,1,19,1.11,1.46,1000,684.81
69,0,0,1,23,1.04,1.46,850,581.34
72,0,0,1,27,1.19,1.46,2000,1710.9
76,1,0,1,28,1.12,1.46,2050,1753.65
58,0,0,1,30,1.04,1.46,2000,1710.9
55,0,0,1,20,1.04,1.46,1500,1283.17
59,1,0,1,30,1.07,1.46,2000,1710.9
79,0,0,1,30,1.12,1.46,2000,1710.9
52,1,0,1,25,1.1,1.46,2000,1710.9
44,1,0,1,15,1.07,1.46,2050,1753.65
80,1,0,1,29,1.14,1.46,2050,1753.65
56,1,0,1,26,1.12,1.46,1000,675.2
66,0,0,1,23,1.15,1.46,1100,753.31
30,0,0,1,17,1.1,1.46,500,304.92
42,0,0,1,16,1.19,1.46,1800,1539.81
34,1,0,1,17,1.07,1.46,1950,220.06
67,1,0,1,26,1.06,1.46,2050,1675.73
24,0,0,1,15,1.13,1.46,2000,1710.9
51,1,0,1,21,1.06,1.46,1800,1539.81
76,1,0,1,29,1.1,1.46,1100,753.31
42,0,0,1,16,1.12,1.46,2000,1710.9
66,1,0,1,20,1.14,1.46,600,361.71
51,0,0,1,25,1.08,1.46,2000,1710.9
57,1,0,1,26,1.05,1.46,1500,1226.16
28,0,0,1,17,1.18,1.46,2050,1753.65
65,0,0,1,25,1.08,1.46,1100,941
65,1,0,1,20,1.07,1.46,2050,1753.65
56,1,0,1,25,1.15,1.46,1900,1553.15
73,1,0,1,25,1.18,1.46,1000,817.44
79,1,0,1,28,1.05,1.46,920,630.05
51,1,0,1,26,1.13,1.46,1100,749.5
60,1,0,1,26,1.04,1.46,1000,684.81
61,1,0,1,26,1.19,1.46,1500,1283.17
42,0,0,1,15,1.09,1.46,1600,1368.72
58,1,0,1,29,1.06,1.46,1900,1625.36
61,0,0,1,30,1.07,1.46,2000,1710.9
67,0,0,1,26,1.1,1.46,2000,1710.9
76,0,0,1,26,1.07,1.46,1500,1257.2
68,0,0,1,21,1.17,1.46,2050,1675.73
29,1,0,1,16,1.11,1.46,2000,1706.65
57,1,0,1,28,1.04,1.46,2050,1675.73
24,0,0,1,19,1.04,1.46,1900,1625.36
32,0,0,1,16,1.03,1.46,2050,1752.97
65,1,0,1,26,1.12,1.46,1900,1624.7
25,1,0,1,18,1.09,1.46,2000,1667.61
27,1,0,1,16,1.04,1.46,1600,1368.15
33,0,0,1,19,1.1,1.46,1600,1368.15
52,1,0,1,29,1.15,1.46,2000,1710.21
52,1,0,1,23,1.05,1.46,2000,1710.21
43,1,0,1,19,1.1,1.46,950,650.32
24,1,0,1,17,1.19,1.46,2000,1634.23
71,1,0,1,21,1.19,1.46,2000,1710.21
71,0,0,1,25,1.2,1.46,1600,1307.36
24,1,0,1,17,1.08,1.46,2000,1710.21
80,1,0,1,27,1.12,1.46,900,595.74
67,0,0,1,22,1.12,1.46,1100,753.01
75,1,0,1,27,1.19,1.46,1700,1453.66
72,1,0,1,30,1.05,1.46,1900,1624.7
73,0,0,1,27,1.05,1.46,2000,1710.21
63,1,0,1,24,1.07,1.46,950,638.15
78,1,0,1,20,1.04,1.46,1100,753.01
63,0,0,1,29,1.18,1.46,2000,1709.5
62,1,0,1,28,1.08,1.46,1000,839.73
77,1,0,1,21,1.17,1.46,1900,1624.04
66,0,0,1,28,1.14,1.46,1800,1538.54
61,0,0,1,20,1.18,1.46,1600,1367.59
73,0,0,1,22,1.08,1.46,1200,1025.7
67,0,0,1,24,1.12,1.46,2050,1752.24
36,0,0,1,16,1.11,1.46,1500,1225.16
67,1,0,1,24,1.08,1.46,2000,1709.5
71,0,0,1,24,1.15,1.46,2000,1708.8
43,1,0,1,18,1.18,1.46,1600,1367.05
22,1,0,1,18,1.08,1.46,2050,1751.52
63,0,0,1,30,1.15,1.46,2000,1708.8
75,1,0,1,20,1.06,1.46,2000,1708.8
29,0,0,1,17,1.03,1.46,2000,1632.88
58,1,0,1,22,1.16,1.46,2000,1708.8
65,1,0,1,22,1.07,1.46,1200,1025.27
74,0,0,1,26,1.09,1.46,1600,1367.05
55,1,0,1,28,1.16,1.46,1000,684
40,0,0,1,15,1.1,1.46,2000,1708.8
78,0,0,1,26,1.03,1.46,1500,1281.6
61,0,0,1,30,1.2,1.46,1600,1367.05
72,0,0,1,26,1.09,1.46,2000,1708.8
80,1,0,1,23,1.03,1.46,2000,1708.8
54,1,0,1,28,1.17,1.46,2000,1678.09
20,0,0,1,16,1.06,1.46,1900,1623.34
79,0,0,1,27,1.1,1.46,1900,1623.34
56,0,0,1,30,1.08,1.46,2000,1708.8
69,1,0,1,24,1.08,1.46,2000,1708.8
72,1,0,1,21,1.08,1.46,2000,1708.8
47,0,0,1,19,1.12,1.46,2000,1707.39
32,0,0,1,15,1.19,1.46,2050,1750.08
55,1,0,1,24,1.05,1.46,2000,1707.39
79,1,0,1,23,1.17,1.46,2000,1707.39
37,0,0,1,19,1.09,1.46,2000,1707.39
75,0,0,1,28,1.07,1.46,2000,1707.39
42,1,0,1,17,1.11,1.46,2000,1707.39
22,1,0,1,18,1.1,1.46,1450,1237.86
24,1,0,1,18,1.09,1.46,2050,1750.08
46,0,0,1,18,1.07,1.46,1900,1622.01
72,0,0,1,26,1.07,1.46,2000,1707.39
49,1,0,1,19,1.09,1.46,650,444.23
69,1,0,1,24,1.1,1.46,1000,679.46
74,1,0,1,28,1.18,1.46,2050,1750.08
70,0,0,1,30,1.18,1.46,1400,1195.18
25,0,0,1,15,1.19,1.46,1750,1493.95
67,1,0,1,28,1.11,1.46,1950,1664.71
76,1,0,1,23,1.15,1.46,2050,1672.33
63,0,0,1,22,1.1,1.46,2000,1707.39
60,0,0,1,28,1.14,1.46,2000,1707.39
54,0,0,1,25,1.06,1.46,2000,1707.39
30,1,0,1,16,1.09,1.46,2000,1707.39
72,1,0,1,25,1.08,1.46,2000,1707.39
73,0,0,1,27,1.06,1.46,2000,1707.39
57,0,0,1,26,1.05,1.46,1600,1365.91
36,1,0,1,15,1.16,1.46,1000,683.42
63,1,0,1,22,1.14,1.46,1000,683.15
57,0,0,1,26,1.09,1.46,1200,1023.99
60,1,0,1,21,1.17,1.46,1000,683.15
77,0,0,1,24,1.13,1.46,1500,1280.01
57,0,0,1,23,1.12,1.46,2000,1706.69
78,0,0,1,30,1.16,1.46,1400,1194.69
80,1,0,1,20,1.2,1.46,2000,1706.69
64,0,0,1,22,1.06,1.46,2000,1706.69
63,0,0,1,28,1.03,1.46,2000,1706.69
70,1,0,1,20,1.04,1.46,1850,1578.7
80,0,0,1,30,1.12,1.46,2000,1630.86
72,0,0,1,28,1.14,1.46,1700,1450.66
80,1,0,1,21,1.16,1.46,1800,1536.03
50,1,0,1,16,1.19,1.46,2000,1630.86
78,1,0,1,21,1.1,1.46,1850,1578.7
51,0,0,1,21,1.12,1.46,2000,1706.69
74,0,0,1,29,1.17,1.46,1650,1407.46
73,1,0,1,26,1.09,1.46,2000,1705.99
22,0,0,1,19,1.05,1.46,2000,1705.99
51,1,0,1,24,1.19,1.46,2000,1705.99
78,0,0,1,29,1.04,1.46,2000,1705.99
73,1,0,1,27,1.18,1.46,2000,1630.19
59,1,0,1,30,1.03,1.46,1000,852.98
39,0,0,1,17,1.09,1.46,2000,1705.99
79,0,0,1,22,1.19,1.46,1000,666.94
69,1,0,1,24,1.12,1.46,2000,1705.99
73,0,0,1,24,1.06,1.46,2000,1705.99
55,1,0,1,24,1.06,1.46,2000,1705.99
78,1,0,1,22,1.1,1.46,2000,1704.98
72,1,0,1,28,1.14,1.46,2000,1630.19
24,1,0,1,17,1.14,1.46,2050,1748.63
80,0,0,1,22,1.16,1.46,1600,1364.77
69,1,0,1,24,1.15,1.46,2000,1705.99
57,1,0,1,21,1.11,1.46,2000,1630.19
74,0,0,1,23,1.08,1.46,2000,1630.19
43,0,0,1,15,1.18,1.46,2000,1705.99
20,1,0,1,19,1.08,1.46,1900,1620.7
65,1,0,1,28,1.11,1.46,2000,1705.28
72,1,0,1,28,1.12,1.46,2000,1705.28
52,1,0,1,23,1.15,1.46,950,611.74
56,0,0,1,28,1.15,1.46,2000,1705.28
21,0,0,1,16,1.06,1.46,2000,1705.28
56,0,0,1,24,1.2,1.46,2000,1705.28
57,0,0,1,23,1.05,1.46,1000,600.84
29,0,0,1,18,1.09,1.46,2000,1705.28
72,0,0,1,28,1.17,1.46,2000,1629.52
53,1,0,1,23,1.05,1.46,1500,1268.86
48,1,0,1,18,1.1,1.46,2000,1705.28
55,1,0,1,29,1.1,1.46,1000,682.57
68,1,0,1,25,1.14,1.46,2000,1705.28
54,1,0,1,22,1.12,1.46,1000,682.2
76,0,0,1,27,1.06,1.46,1000,678.44
26,0,0,1,17,1.04,1.46,600,202.96
54,0,0,1,22,1.11,1.46,2000,1705.28
64,1,0,1,24,1.05,1.46,1000,814.77
43,1,0,1,17,1.13,1.46,1800,1534.76
63,1,0,1,24,1.12,1.46,2000,1788.15
42,1,0,1,16,1.05,1.46,2000,1788.15
42,1,0,1,15,1.06,1.46,2000,1788.15
67,1,0,1,21,1.07,1.46,2000,1788.15
60,1,0,1,27,1.12,1.46,2000,1788.15
48,0,0,1,18,1.03,1.46,2000,1788.15
46,0,0,1,18,1.14,1.46,2000,1788.15
62,1,0,1,20,1.12,1.46,2000,1788.15
52,0,0,1,28,1.03,1.46,1600,1406.67
20,1,0,1,18,1.2,1.46,2000,1788.15
69,0,0,1,23,1.06,1.46,1800,1609.35
80,1,0,1,21,1.14,1.46,2000,1788.15
80,0,0,1,27,1.14,1.46,2000,1788.15
34,0,0,1,15,1.2,1.46,2000,1788.15
56,0,0,1,24,1.08,1.46,2000,1788.15
24,1,0,1,19,1.13,1.46,2000,1788.15
61,0,0,1,26,1.11,1.46,1500,1341.14
80,1,0,1,28,1.12,1.46,1300,1162.3
74,0,0,1,27,1.07,1.46,1650,1475.23
79,1,0,1,21,1.19,1.46,2000,1788.15
50,1,0,1,16,1.09,1.46,2000,1788.15
71,1,0,1,20,1.09,1.46,2000,1788.15
61,1,0,1,22,1.08,1.46,2000,1788.15
46,0,0,1,15,1.03,1.46,2000,1788.15
74,1,0,1,30,1.19,1.46,1000,766.73
39,1,0,1,19,1.06,1.46,1700,1519.93
36,0,0,1,19,1.05,1.46,1700,1519.93
34,1,0,1,17,1.1,1.46,2000,1788.15
57,0,0,1,29,1.14,1.46,2000,1788.15
80,1,0,1,29,1.12,1.46,2000,1788.15
65,0,0,1,24,1.19,1.46,400,357.43
58,0,0,1,27,1.09,1.46,2000,1788.15
34,0,0,1,19,1.14,1.46,2000,1788.15
49,0,0,1,18,1.09,1.46,1200,1063.38
46,0,0,1,16,1.06,1.46,2000,1780.15
74,0,0,1,22,1.12,1.46,2000,1788.15
65,1,0,1,24,1.05,1.46,2000,1788.15
56,0,0,1,29,1.03,1.46,2000,1788.15
51,0,0,1,25,1.08,1.46,2000,1788.15
66,0,0,1,27,1.04,1.46,2050,1832.85
60,1,0,1,21,1.17,1.46,2000,1788.15
80,0,0,1,23,1.14,1.46,1200,1071.51
76,1,0,1,30,1.1,1.46,2000,1788.15
50,1,0,1,19,1.14,1.46,2000,1788.15
63,1,0,1,20,1.13,1.46,2000,1758.04
62,1,0,1,25,1.13,1.46,1950,1743.46
58,0,0,1,28,1.09,1.46,1500,1341.14
63,0,0,1,25,1.04,1.46,600,457.78
62,0,0,1,25,1.18,1.46,2000,1712.96
26,1,0,1,16,1.08,1.46,2000,1788.15
55,0,0,1,24,1.08,1.46,2000,1788.15
61,1,0,1,24,1.17,1.46,1000,894.08
57,1,0,1,30,1.2,1.46,2000,1788.15
69,0,0,1,30,1.17,1.46,2000,1788.15
78,0,0,1,21,1.1,1.46,1700,1519.93
56,0,0,1,28,1.1,1.46,2000,1788.15
53,1,0,1,25,1.2,1.46,1700,1519.93
75,0,0,1,21,1.03,1.46,2000,1788.15
75,1,0,1,21,1.16,1.46,2000,1788.15
52,1,0,1,20,1.06,1.46,2000,1788.15
80,0,0,1,30,1.11,1.46,2000,1712.96
69,0,0,1,25,1.06,1.46,1300,1113.43
72,1,0,1,28,1.12,1.46,2000,1788.15
40,1,0,1,16,1.11,1.46,1600,1370.37
25,0,0,1,15,1.13,1.46,2000,1712.96
66,1,0,1,24,1.16,1.46,2000,1788.15
45,0,0,1,17,1.07,1.46,2000,1788.15
65,0,0,1,26,1.11,1.46,2000,1788.15
47,0,0,1,15,1.16,1.46,1600,1430.52
57,1,0,1,28,1.15,1.46,2000,1785.06
33,1,0,1,16,1.04,1.46,1600,1430.52
22,0,0,1,18,1.08,1.46,2000,1786.68
43,0,0,1,17,1.04,1.46,1500,1340.04
66,0,0,1,27,1.05,1.46,2000,1786.68
50,1,0,1,16,1.1,1.46,2000,1786.68
66,1,0,1,30,1.06,1.46,2000,1786.68
25,0,0,1,17,1.15,1.46,2000,1786.68
66,1,0,1,20,1.09,1.46,1100,842.72
57,1,0,1,20,1.06,1.46,1700,1461.41
33,1,0,1,15,1.16,1.46,1900,1697.37
41,1,0,1,15,1.07,1.46,1000,766.12
79,1,0,1,29,1.03,1.46,1100,843.08
40,1,0,1,18,1.05,1.46,2000,1786.68
74,1,0,1,20,1.14,1.46,2000,1787.42
72,1,0,1,28,1.08,1.46,2000,1711.55
64,1,0,1,25,1.17,1.46,1700,1454.83
61,0,0,1,24,1.06,1.46,1000,766.12
72,0,0,1,21,1.13,1.46,2000,1711.55
79,0,0,1,30,1.03,1.46,2000,1786.68
38,0,0,1,15,1.13,1.46,2000,1786.68
64,1,0,1,25,1.15,1.46,1050,719.34
31,0,0,1,18,1.13,1.46,2000,1786.68
67,1,0,1,25,1.09,1.46,2000,1786.68
76,1,0,1,23,1.11,1.46,2050,1832.13
71,1,0,1,27,1.2,1.46,2100,1876.02
75,0,0,1,22,1.19,1.46,2000,1711.55
64,1,0,1,27,1.17,1.46,1300,995.92
49,1,0,1,19,1.15,1.46,2000,1786.68
79,1,0,1,26,1.15,1.46,1700,1518.08
23,1,0,1,18,1.19,1.46,800,714.37
77,1,0,1,26,1.13,1.46,2200,1964.56
78,1,0,1,25,1.12,1.46,2000,1785.95
60,1,0,1,26,1.06,1.46,2400,2143.16
56,0,0,1,27,1.18,1.46,1900,1696.65
60,1,0,1,22,1.09,1.46,1500,1339.48
79,0,0,1,28,1.1,1.46,2400,2143.16
38,0,0,1,19,1.18,1.46,2400,2143.16
56,0,0,1,26,1.03,1.46,2000,1785.95
67,0,0,1,29,1.04,1.46,1900,1696.65
60,1,0,1,21,1.1,1.46,2000,1785.95
67,0,0,1,26,1.2,1.46,2000,1785.95
78,1,0,1,23,1.13,1.46,2000,1785.95
74,1,0,1,28,1.18,1.46,2000,1785.95
63,1,0,1,22,1.18,1.46,2000,1741.59
47,0,0,1,15,1.03,1.46,2000,1710.85
52,0,0,1,20,1.14,1.46,2000,1785.95
50,0,0,1,18,1.14,1.46,2300,2044.82
76,1,0,1,20,1.2,1.46,2000,1785.95
76,0,0,1,21,1.04,1.46,2000,1785.95
28,1,0,1,15,1.17,1.46,2000,1785.95
45,0,0,1,18,1.12,1.46,2400,2143.16
62,1,0,1,21,1.1,1.46,1900,1696.65
71,0,0,1,25,1.08,1.46,1000,765.8
34,0,0,1,18,1.12,1.46,2000,1785.95
62,1,0,1,21,1.11,1.46,2000,1785.95
62,1,0,1,24,1.19,1.46,500,446.5
78,0,0,1,27,1.03,1.46,1400,1250.18
56,0,0,1,24,1.16,1.46,600,459.48
46,1,0,1,16,1.12,1.46,1600,1428.78
66,1,0,1,25,1.18,1.46,2000,1785.95
71,1,0,1,27,1.2,1.46,2000,1785.95
59,1,0,1,20,1.15,1.46,1000,892.98
54,0,0,1,24,1.17,1.46,2000,1785.95
65,0,0,1,25,1.05,1.46,2400,2135.06
79,1,0,1,28,1.06,1.46,2000,1756.9
77,0,0,1,26,1.13,1.46,2000,1785.95
57,0,0,1,23,1.06,1.46,950,727.48
78,1,0,1,20,1.19,1.46,1500,1339.48
44,0,0,1,16,1.16,1.46,1500,1339.48
68,0,0,1,26,1.1,1.46,2000,1785.95
76,1,0,1,26,1.06,1.46,1300,890.2
71,0,0,1,29,1.07,1.46,2000,1785.95
61,1,0,1,21,1.18,1.46,1000,892.98
78,0,0,1,26,1.09,1.46,1800,1607.36
52,1,0,1,29,1.19,1.46,2000,1781.02
42,0,0,1,19,1.12,1.46,1400,1250.18
54,1,0,1,30,1.07,1.46,2000,1785.95
74,1,0,1,28,1.16,1.46,2000,1785.95
52,0,0,1,28,1.11,1.46,2000,1785.95
51,0,0,1,25,1.03,1.46,2400,2143.16
55,1,0,1,27,1.05,1.46,2400,2143.12
55,0,0,1,29,1.1,1.46,2400,2142.08
76,1,0,1,28,1.07,1.46,2000,1785.95
35,0,0,1,18,1.13,1.46,1400,1250.18
64,1,0,1,29,1.13,1.46,1700,1518.08
65,1,0,1,25,1.03,1.46,2000,1785.95
74,0,0,1,27,1.09,1.46,2000,1785.95
72,1,0,1,30,1.18,1.46,2400,2142.28
77,1,0,1,20,1.12,1.46,2000,1785.22
80,0,0,1,30,1.07,1.46,2000,1785.22
24,0,0,1,19,1.14,1.46,2400,2142.28
41,1,0,1,15,1.14,1.46,1900,1695.96
59,0,0,1,25,1.15,1.46,2000,1785.22
36,0,0,1,15,1.14,1.46,2400,2052.21
74,0,0,1,23,1.04,1.46,2200,1881.21
74,0,0,1,25,1.18,1.46,1000,892.61
30,0,0,1,17,1.14,1.46,2000,1785.22
20,1,0,1,19,1.17,1.46,2400,2140.51
74,0,0,1,23,1.13,1.46,1200,917.8
40,1,0,1,18,1.15,1.46,700,535.41
35,1,0,1,17,1.12,1.46,2400,2140.51
71,0,0,1,30,1.04,1.46,2000,1783.75
69,1,0,1,24,1.08,1.46,2000,1783.02
48,1,0,1,19,1.17,1.46,1800,1604.73
44,0,0,1,16,1.09,1.46,2000,1783.02
75,0,0,1,30,1.13,1.46,2000,1783.02
60,1,0,1,28,1.19,1.46,1500,1337.28
79,1,0,1,26,1.11,1.46,2000,1708.05
62,0,0,1,26,1.08,1.46,2000,1782.16
79,1,0,1,29,1.1,1.46,400,354.07
24,1,0,1,19,1.11,1.46,2000,1783.02
68,1,0,1,26,1.03,1.46,2400,2139.64
61,0,0,1,27,1.14,1.46,2000,1783.02
53,1,0,1,29,1.11,1.46,2300,2050.48
77,1,0,1,30,1.14,1.46,2000,1757.4
68,1,0,1,22,1.03,1.46,2000,1783.02
30,0,0,1,19,1.16,1.46,2000,1708.05
55,1,0,1,27,1.11,1.46,2000,1783.02
76,1,0,1,22,1.08,1.46,2000,1781.55
20,1,0,1,15,1.05,1.46,2400,2137.88
62,1,0,1,29,1.1,1.46,2000,1706.64
53,1,0,1,25,1.08,1.46,1600,1425.26
23,1,0,1,15,1.03,1.46,2400,2129.45
56,0,0,1,24,1.09,1.46,2000,1781.55
