AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,INFLATIONRATE,SUMASSURED,PREMIUM
51,0,1,1,24,1.15,1.46,680000,67541
68,0,1,1,20,1.15,1.46,250000,67314
51,0,1,1,21,1.15,1.46,85000,67307
60,0,1,1,18,1.05,1.46,188000,67262
54,0,1,1,26,1.15,1.46,195000,67175
60,1,1,1,20,1.15,1.46,167000,66863
65,0,1,1,20,0.98,1.46,390000,66752
53,1,0,1,27,1.15,1.46,400000,66667
42,1,1,1,26,1.15,1.46,470000,66519
50,1,1,1,21,1.15,1.46,440000,66220
61,0,1,1,19,1.05,1.46,330000,66028
52,0,1,1,20,1.15,1.46,690000,65973
70,0,1,1,20,0.98,1.46,1000000,65755
66,1,1,1,20,1.15,1.46,700000,65679
68,0,1,1,20,1.15,1.46,585000,65542
67,1,1,1,15,1.15,1.46,625000,65255
43,0,1,1,30,1.15,1.46,630000,64846
52,0,1,1,21,1.05,1.46,596000,64503
64,0,1,1,18,1.15,1.46,231000,64041
48,1,1,1,23,1.15,1.46,650000,63826
60,1,1,1,15,1.15,1.46,575000,63808
44,0,1,1,27,1.15,1.46,1000000,63624
41,1,1,1,21,1.15,1.46,580000,63568
68,1,1,1,15,1.15,1.46,220000,63469
64,0,0,1,19,1.15,1.46,163000,63389
64,0,1,1,17,1.15,1.46,470000,63078
59,1,1,1,27,1.15,1.46,600000,62740
64,0,1,1,18,1.05,1.46,345000,62311
49,0,1,1,26,1.05,1.46,280000,62236
61,0,1,1,20,0.15,1.46,1788891,62194
65,0,1,1,20,1.15,1.46,670000,61818
59,0,1,1,23,1.05,1.46,75000,61818
55,0,1,1,23,1.05,1.46,300000,61513
70,0,1,1,20,1.05,1.46,665000,61494
55,0,1,1,20,1.05,1.46,273000,61210
61,1,1,1,18,1.05,1.46,800000,60930
42,1,1,1,27,1.15,1.46,700000,60911
66,1,0,1,18,1.05,1.46,850000,60803
40,0,1,1,20,1.05,1.46,290000,60483
57,1,1,1,30,1.15,1.46,230000,60452
70,0,1,1,17,1.05,1.46,270000,60432
65,0,1,1,16,1.05,1.46,500000,60136
63,0,0,1,18,1.15,1.46,720000,60000
68,0,1,1,18,0.98,1.46,2000000,59960
67,0,1,1,16,1.05,1.46,595000,59223
42,0,1,1,24,1.15,1.46,60000,58879
67,0,1,1,16,0.98,1.46,217000,58801
63,0,0,1,15,1.15,1.46,235000,58750
56,1,0,1,27,1.05,1.46,240000,58371
54,1,1,1,26,1.15,1.46,16000000,58282
51,0,1,1,26,1.15,1.46,886000,58089
58,1,0,1,26,1.15,1.46,570000,58056
43,0,1,1,30,1.05,1.46,280000,57994
65,0,0,1,19,1.15,1.46,130000,57778
55,0,1,1,20,1.05,1.46,170000,57587
56,1,1,1,30,1.15,1.46,300000,57436
48,1,1,1,23,1.15,1.46,500000,57022
68,0,0,1,17,1.15,1.46,170000,56667
45,1,1,1,21,1.15,1.46,470000,56569
59,0,1,1,24,1.15,1.46,300000,56496
61,0,0,1,19,1.15,1.46,200000,55556
64,0,1,1,19,1.15,1.46,131000,55328
55,0,1,1,25,1.05,1.46,258000,55094
67,0,1,1,16,1.05,1.46,280000,55073
61,0,0,1,18,1.15,1.46,220000,55000
59,0,0,1,24,1.15,1.46,660000,55000
42,0,1,1,26,1.15,1.46,206000,54690
43,1,1,1,29,1.05,1.46,1100000,54640
51,1,1,1,24,1.15,1.46,500000,54356
42,0,1,1,29,1.05,1.46,120000,54239
68,0,0,1,17,1.15,1.46,650000,54167
66,0,1,1,17,1.15,1.46,270000,54089
59,1,1,1,23,1.15,1.46,500000,53922
47,1,1,1,26,1.15,1.46,225000,53683
62,1,0,1,20,1.05,1.46,220000,53506
70,0,1,1,20,1.15,1.46,986000,53037
65,0,1,1,20,1.05,1.46,509000,52848
41,0,1,1,27,1.05,1.46,235000,52841
66,0,1,1,19,1.05,1.46,250000,52533
48,0,1,1,30,1.15,1.46,375000,52440
60,1,1,1,16,1.15,1.46,2400000,52366
62,0,1,1,15,1.05,1.46,300000,52203
47,1,1,1,29,1.15,1.46,450000,52027
41,1,1,1,30,1.05,1.46,210000,51736
47,0,1,1,22,1.05,1.46,207000,51724
40,1,1,1,20,1.15,1.46,720000,51698
59,1,0,1,27,1.05,1.46,215000,51572
51,0,1,1,26,1.05,1.46,110000,51347
59,0,1,1,30,1.15,1.46,90000,51171
62,0,1,1,17,1.05,1.46,978000,51075
70,0,1,1,15,0.15,1.46,303750,51060
56,0,1,1,24,1.15,1.46,550000,50881
55,0,1,1,29,1.05,1.46,158000,50144
62,0,1,1,17,1.15,1.46,270000,50130
59,0,1,1,30,1.05,1.46,8100,50091
53,1,1,1,20,1.15,1.46,440000,50048
51,0,0,1,25,1.15,1.46,300000,50000
64,1,0,1,20,1.15,1.46,600000,50000
40,1,1,1,26,1.15,1.46,1160000,49982
62,0,1,1,19,1.15,1.46,400000,49835
56,0,0,1,26,1.05,1.46,350000,49699
69,0,1,1,19,1.15,1.46,265000,49370
57,1,1,1,29,1.15,1.46,200000,49292
66,0,0,1,15,1.15,1.46,590000,49167
50,0,0,1,30,1.15,1.46,295000,49167
67,0,1,1,17,1.05,1.46,120000,49110
48,1,1,1,20,1.15,1.46,750000,49102
59,0,1,1,20,1.05,1.46,175000,48741
45,1,1,1,22,1.15,1.46,440000,48605
47,0,1,1,27,1.05,1.46,480000,47994
60,1,0,1,18,1.05,1.46,200000,47974
61,1,1,1,18,1.15,1.46,900000,47972
49,0,1,1,28,1.15,1.46,129965,47861
48,0,1,1,21,1.05,1.46,188000,47793
51,1,1,1,24,1.15,1.46,175000,47701
52,1,1,1,23,1.15,1.46,540000,47643
52,1,0,1,28,1.15,1.46,475000,47500
58,0,1,1,22,1.15,1.46,142000,47361
44,1,1,1,30,1.15,1.46,540000,47314
62,0,1,1,19,1.05,1.46,190000,47287
52,1,1,1,28,1.05,1.46,1550000,47182
66,1,1,1,17,1.15,1.46,490000,47141
58,0,1,1,28,1.15,1.46,500000,47110
59,0,0,1,24,1.15,1.46,280000,46667
65,0,1,1,15,1.05,1.46,86000,46659
43,1,1,1,25,1.15,1.46,250000,46472
70,1,0,1,20,1.05,1.46,105000,46448
65,0,1,1,18,1.15,1.46,380000,45748
60,1,1,1,16,0.98,1.46,4700000,45738
48,1,1,1,24,1.15,1.46,600000,45681
55,0,1,1,28,0.98,1.46,260000,45521
56,1,1,1,22,1.15,1.46,400000,45373
47,0,1,1,26,1.15,1.46,500000,45131
65,0,0,1,20,1.15,1.46,135000,45000
69,0,1,1,20,1.15,1.46,185000,44704
48,0,1,1,25,1.15,1.46,950000,44393
48,0,1,1,29,1.05,1.46,596000,44349
53,0,1,1,27,1.05,1.46,465000,44297
58,0,1,1,20,1.15,1.46,500000,44162
59,0,1,1,25,1.05,1.46,110000,43966
59,0,1,1,27,1.05,1.46,238000,43905
70,0,1,1,15,1.15,1.46,420000,43098
54,0,1,1,22,1.15,1.46,123000,42679
42,0,1,1,27,1.15,1.46,330000,42503
67,0,0,1,15,1.15,1.46,85000,42500
59,0,1,1,24,1.15,1.46,700000,42045
41,0,1,1,23,1.15,1.46,600000,41983
53,0,1,1,27,1.05,1.46,398000,41762
59,0,0,1,22,1.15,1.46,500000,41667
48,0,1,1,25,1.15,1.46,300000,41572
48,0,1,1,29,1.05,1.46,320000,41528
64,0,0,1,18,1.15,1.46,83000,41500
58,0,1,1,25,1.05,1.46,195000,41457
42,0,1,1,25,1.15,1.46,397000,41277
54,0,1,1,22,1.05,1.46,200000,41156
57,0,1,1,23,1.05,1.46,300000,40201
63,0,0,1,19,1.15,1.46,160000,40000
57,0,1,1,30,1.15,1.46,115000,39977
49,0,1,1,23,1.15,1.46,350000,39881
56,0,1,1,25,1.05,1.46,395000,39751
42,1,1,1,25,1.15,1.46,100000,39449
41,0,1,1,25,1.15,1.46,1350000,39399
59,0,1,1,26,1.15,1.46,450000,39359
67,1,1,1,17,1.15,1.46,195000,39298
62,0,0,1,20,1.15,1.46,470000,39167
56,0,1,1,25,1.15,1.46,490000,39033
59,0,1,1,21,1.05,1.46,275000,38966
46,0,1,1,28,1.15,1.46,246000,38933
57,0,0,1,25,1.15,1.46,100000,38889
45,0,1,1,23,1.15,1.46,200000,38864
61,0,1,1,19,1.05,1.46,179000,38778
44,1,1,1,28,1.15,1.46,330000,38696
60,1,1,1,20,1.05,1.46,2200000,38085
49,0,1,1,30,1.15,1.46,400000,38007
59,0,1,1,21,1.15,1.46,395000,37727
68,0,1,1,18,0.98,1.46,260000,37648
46,0,1,1,25,1.05,1.46,357000,37626
51,0,1,1,24,1.15,1.46,195000,37499
64,0,1,1,15,1.15,1.46,420603,37449
45,0,1,1,25,1.15,1.46,128000,37012
53,0,1,1,30,1.05,1.46,117000,36981
61,0,1,1,19,0.98,1.46,2500000,36926
61,0,0,1,17,1.05,1.46,105000,36753
63,0,1,1,16,1.05,1.46,560000,36611
45,0,1,1,29,1.05,1.46,350000,36531
53,0,1,1,21,1.05,1.46,350000,36474
45,1,1,1,26,1.05,1.46,650000,36470
51,0,1,1,25,1.15,1.46,574000,36437
44,1,1,1,29,1.15,1.46,600000,36410
61,0,1,1,18,1.05,1.46,320000,36190
55,0,1,1,30,1.05,1.46,390000,36177
47,0,1,1,25,1.05,1.46,160000,36039
63,0,1,1,17,1.05,1.46,111000,35872
48,1,1,1,21,1.15,1.46,300000,35641
61,0,1,1,20,1.15,1.46,800000,35487
59,1,1,1,20,1.15,1.46,300000,35466
52,0,1,1,25,0.25,1.46,2058850,35403
47,0,1,1,29,1.15,1.46,400000,35065
58,0,0,1,27,1.15,1.46,210000,35000
68,0,1,1,18,1.05,1.46,410000,34742
67,0,1,1,15,1.15,1.46,400000,34729
62,0,1,1,18,1.05,1.46,30000,34726
70,0,1,1,20,1.15,1.46,870000,34604
61,0,1,1,16,1.05,1.46,800000,34603
64,0,1,1,15,1.05,1.46,1150000,34393
52,0,1,1,21,1.05,1.46,290000,34076
57,0,1,1,22,1.15,1.46,478000,33900
49,1,1,1,30,1.15,1.46,270000,33648
45,0,1,1,21,1.15,1.46,430000,33581
46,1,1,1,22,1.15,1.46,360000,33541
51,0,1,1,28,0.98,1.46,350000,33462
62,0,1,1,17,1.05,1.46,360000,33427
54,0,1,1,23,1.05,1.46,155000,33339
50,1,0,1,24,1.15,1.46,200000,33333
52,1,1,1,28,1.15,1.46,310000,33279
44,0,1,1,21,1.15,1.46,360000,33246
69,0,1,1,15,1.15,1.46,500000,33139
49,0,1,1,27,1.15,1.46,100000,33089
67,0,1,1,17,0.98,1.46,950000,32884
53,1,1,1,30,1.15,1.46,305000,32825
49,1,1,1,24,0.15,1.46,301720981,32715
63,0,0,1,18,1.05,1.46,140000,32692
52,0,1,1,21,1.05,1.46,158000,32666
56,1,1,1,25,1.05,1.46,190000,32654
60,0,1,1,15,1.15,1.46,170000,32542
54,1,1,1,28,1.15,1.46,1600000,32512
66,0,1,1,17,1.05,1.46,150000,32467
43,1,1,1,26,1.15,1.46,300000,32287
68,0,1,1,19,1.05,1.46,80000,32115
49,1,1,1,28,1.15,1.46,470000,32023
62,0,0,1,19,1.15,1.46,167000,31934
41,0,1,1,20,1.15,1.46,7935,31379
47,1,1,1,22,1.15,1.46,1000000,31145
65,0,1,1,20,1.15,1.46,200000,31115
59,1,1,1,22,1.05,1.46,250000,31097
55,0,1,1,22,1.15,1.46,510000,30840
60,0,1,1,19,1.15,1.46,301000,30799
50,0,1,1,28,1.05,1.46,350000,30775
59,0,1,1,20,0.98,1.46,300000,30769
48,1,1,1,22,1.15,1.46,270000,30725
60,0,1,1,19,1.15,1.46,350000,30638
47,0,1,1,28,1.05,1.46,370000,30630
41,0,1,1,29,1.15,1.46,180000,30512
56,1,1,1,27,1.15,1.46,440000,30418
64,0,1,1,19,1.15,1.46,355000,30145
42,0,1,1,30,1.05,1.46,200000,30137
57,0,0,1,23,1.15,1.46,90000,30000
65,0,1,1,16,1.05,1.46,145000,29983
64,0,1,1,19,1.15,1.46,330000,29977
59,0,1,1,23,1.15,1.46,450000,29919
66,0,1,1,15,1.15,1.46,500000,29781
47,1,1,1,22,1.15,1.46,250000,29667
64,0,1,1,18,1.05,1.46,260000,29659
40,1,1,1,24,1.15,1.46,296000,29220
59,0,1,1,29,1.05,1.46,190000,28656
46,0,1,1,24,1.15,1.46,200000,28645
49,0,1,1,28,1.15,1.46,320000,28536
67,0,1,1,17,1.05,1.46,270000,28506
52,0,1,1,25,1.15,1.46,112000,28397
63,0,0,1,15,1.15,1.46,340000,28333
68,0,1,1,19,0.98,1.46,350000,28312
60,0,1,1,15,1.05,1.46,76000,28292
52,0,1,1,30,1.05,1.46,320000,28129
50,0,1,1,29,0.98,1.46,1700000,28021
58,1,1,1,20,1.15,1.46,24500000,27964
53,0,1,1,30,0.98,1.46,330000,27948
55,1,1,1,25,1.15,1.46,320000,27897
50,0,1,1,21,0.98,1.46,290000,27791
61,0,1,1,18,1.15,1.46,195000,27512
70,0,1,1,15,0.98,1.46,290000,26810
60,0,1,1,16,1.15,1.46,125000,26787
66,0,1,1,20,1.15,1.46,147000,26680
55,0,1,1,28,1.15,1.46,450000,26670
66,0,1,1,18,1.15,1.46,500000,26575
51,0,1,1,21,1.05,1.46,248000,26155
66,0,1,1,17,1.15,1.46,290000,26058
58,0,1,1,25,1.05,1.46,200000,26003
45,0,1,1,27,1.05,1.46,1000000,25960
53,0,1,1,24,1.15,1.46,360000,25791
54,0,1,1,29,1.15,1.46,185000,25384
46,0,1,1,23,1.15,1.46,370000,25303
55,0,1,1,22,1.15,1.46,370000,25230
58,0,1,1,20,1.15,1.46,100000,25192
44,0,1,1,27,1.15,1.46,358000,24914
40,0,1,1,30,1.05,1.46,280000,24653
54,0,1,1,21,0.98,1.46,250000,24612
48,1,1,1,28,1.05,1.46,1300000,24601
50,1,1,1,20,1.15,1.46,370000,24563
59,0,1,1,21,1.05,1.46,1800000,24283
56,1,0,1,26,1.05,1.46,190000,24274
60,0,1,1,20,0.98,1.46,1575000,24265
44,0,1,1,20,1.15,1.46,450000,24179
54,0,1,1,30,1.15,1.46,290000,24100
46,0,1,1,23,1.05,1.46,245000,24054
44,1,1,1,24,1.15,1.46,225000,24051
56,0,1,1,20,1.05,1.46,128000,23860
63,0,1,1,18,1.05,1.46,471000,23680
67,1,1,1,18,1.15,1.46,220000,23340
53,0,1,1,29,1.05,1.46,198000,23146
53,0,1,1,20,1.15,1.46,300000,23131
46,0,1,1,22,1.05,1.46,508000,23072
66,0,1,1,20,1.05,1.46,45000,22845
57,0,1,1,27,1.15,1.46,470000,22758
68,1,1,1,19,1.15,1.46,85000,22673
58,1,1,1,28,1.15,1.46,250000,22569
41,0,1,1,27,1.15,1.46,369000,22412
56,0,1,1,30,1.05,1.46,4000,22223
45,0,1,1,24,1.05,1.46,130000,22218
68,1,1,1,17,1.15,1.46,200000,22144
44,1,1,1,30,1.05,1.46,3525000,22134
69,0,1,1,15,0.00,1.46,6500,21764
60,1,1,1,19,1.05,1.46,2000000,21719
60,0,1,1,15,1.15,1.46,270000,21649
41,0,1,1,20,1.15,1.46,110000,21616
62,0,1,1,17,1.15,1.46,73000,21570
46,1,1,1,20,0.98,1.46,1230000,21557
60,1,1,1,17,1.05,1.46,250000,21537
43,0,1,1,20,1.15,1.46,320000,21506
46,1,1,1,21,1.15,1.46,3800000,21046
55,0,1,1,27,1.15,1.46,385000,21010
55,1,1,1,23,0.98,1.46,1300000,20841
56,0,0,1,29,1.15,1.46,250000,20833
60,0,1,1,15,1.05,1.46,230000,20716
69,0,1,1,16,1.05,1.46,200000,20669
63,1,1,1,19,1.15,1.46,500000,20664
50,0,1,1,25,1.15,1.46,120000,20605
63,1,0,1,17,1.05,1.46,330000,20591
48,0,1,1,20,1.05,1.46,375000,20537
40,0,1,1,24,0.15,1.46,303750,20420
68,1,1,1,16,0.98,1.46,1900000,20399
69,1,1,1,20,1.15,1.46,640000,20379
61,0,1,1,20,1.05,1.46,920000,20378
50,1,0,1,21,1.05,1.46,165000,20324
57,1,1,1,20,1.15,1.46,3300000,20263
54,0,1,1,21,1.15,1.46,240000,20124
60,0,1,1,15,1.05,1.46,265000,19850
52,0,1,1,24,1.05,1.46,230000,19801
40,0,1,1,28,0.98,1.46,510000,19780
46,0,1,1,25,1.15,1.46,65000,19733
67,0,1,1,20,1.15,1.46,328000,19729
58,0,1,1,26,1.05,1.46,170000,19721
42,0,1,1,27,1.05,1.46,100000,19660
70,0,1,1,16,1.15,1.46,1000000,19639
55,0,0,1,20,1.15,1.46,235000,19583
57,0,1,1,25,1.15,1.46,75000,19563
45,0,1,1,23,1.05,1.46,654000,19287
50,0,1,1,29,1.15,1.46,289000,19231
41,0,1,1,22,1.15,1.46,390000,19217
50,0,1,1,22,1.15,1.46,600000,19143
53,0,1,1,21,1.15,1.46,240000,19116
49,0,1,1,22,1.05,1.46,653000,19048
42,0,1,1,24,1.05,1.46,120000,18949
54,0,0,1,20,1.15,1.46,225000,18750
54,1,0,1,30,1.05,1.46,300000,18719
70,1,1,1,18,1.15,1.46,180000,18706
64,1,1,1,18,1.15,1.46,2000000,18620
40,0,1,1,20,1.05,1.46,1300000,18399
60,1,1,1,16,1.15,1.46,1500000,18172
63,1,1,1,15,1.15,1.46,340000,18106
65,0,1,1,20,1.05,1.46,535000,18039
40,0,1,1,24,0.98,1.46,270000,17995
57,0,1,1,20,1.05,1.46,70000,17987
45,1,1,1,23,1.15,1.46,210000,17853
69,0,1,1,18,1.15,1.46,255000,17837
47,1,1,1,27,1.15,1.46,115000,17781
70,1,1,1,18,0.98,1.46,690000,17661
56,0,1,1,24,1.05,1.46,200000,17602
51,0,0,1,29,1.05,1.46,143000,17596
69,1,1,1,15,1.15,1.46,295000,17594
59,1,1,1,29,1.15,1.46,530000,17580
46,0,1,1,27,1.15,1.46,348000,17252
61,0,1,1,20,1.15,1.46,428000,17220
61,0,1,1,15,1.15,1.46,350000,17171
61,0,1,1,16,1.05,1.46,290000,17129
49,0,1,1,28,1.15,1.46,600000,17000
56,0,1,1,26,1.15,1.46,140000,16936
43,0,1,1,24,1.15,1.46,8927,16906
48,0,1,1,30,1.15,1.46,165000,16832
45,0,1,1,30,1.05,1.46,63000,16807
43,0,1,1,30,0.98,1.46,720000,16804
70,0,0,1,18,1.15,1.46,200000,16667
53,1,1,1,22,1.05,1.46,153000,16658
66,0,1,1,18,0.98,1.46,465000,16518
63,0,1,1,15,1.15,1.46,300000,16505
60,0,1,1,18,1.05,1.46,588000,16408
48,0,1,1,21,1.15,1.46,185000,16314
61,0,1,1,17,1.05,1.46,560000,16307
68,0,1,1,16,1.05,1.46,1098000,16225
59,0,1,1,23,1.15,1.46,320000,16101
55,1,1,1,28,1.05,1.46,1200000,15858
47,1,1,1,25,1.15,1.46,550000,15854
60,0,1,1,15,1.05,1.46,756000,15808
49,0,1,1,23,0.98,1.46,760000,15805
45,1,1,1,26,1.15,1.46,235000,15801
68,0,1,1,19,1.05,1.46,157000,15751
62,0,1,1,19,0.98,1.46,300000,15681
54,0,1,1,24,1.05,1.46,160000,15632
54,0,1,1,21,1.15,1.46,146000,15579
40,0,1,1,25,1.15,1.46,7500,15574
57,1,1,1,21,1.05,1.46,1200000,15535
58,0,1,1,25,1.05,1.46,178000,15461
48,1,1,1,25,1.05,1.46,950000,15422
48,1,1,1,24,1.05,1.46,950000,15422
65,0,1,1,17,1.15,1.46,300000,15277
57,0,1,1,24,1.05,1.46,87000,15064
68,0,1,1,17,1.05,1.46,650000,15062
59,0,1,1,22,1.15,1.46,230000,14960
56,0,1,1,29,1.15,1.46,540000,14956
61,0,1,1,16,1.05,1.46,350000,14939
49,1,1,1,27,1.05,1.46,680000,14892
69,1,1,1,15,1.15,1.46,130000,14883
42,1,1,1,27,1.15,1.46,270000,14745
60,0,1,1,17,1.05,1.46,78000,14633
64,1,1,1,17,1.15,1.46,810000,14623
53,0,1,1,25,1.15,1.46,5000,14623
54,0,1,1,27,1.05,1.46,85000,14592
67,0,1,1,19,0.98,1.46,2050000,14462
40,0,1,1,23,1.05,1.46,50000,14435
67,0,1,1,19,1.15,1.46,180000,14316
58,0,1,1,26,1.05,1.46,3184000,14212
57,0,0,1,26,1.15,1.46,85000,14167
64,0,1,1,17,1.15,1.46,225000,14139
43,1,1,1,28,1.05,1.46,900000,14112
49,0,1,1,21,1.15,1.46,200000,14107
52,0,1,1,24,1.05,1.46,190000,13979
60,0,1,1,19,1.05,1.46,846000,13895
55,0,1,1,22,1.15,1.46,200000,13864
52,0,1,1,20,1.15,1.46,170000,13735
45,0,1,1,27,1.15,1.46,143000,13690
66,0,1,1,17,1.15,1.46,180000,13685
57,0,1,1,21,1.05,1.46,937000,13674
70,0,1,1,16,1.15,1.46,208000,13428
65,0,1,1,16,2.00,1.46,9875000,13375
61,1,1,1,20,1.15,1.46,640000,13292
67,1,1,1,15,1.15,1.46,225000,13288
56,0,1,1,30,1.05,1.46,225000,13248
54,1,1,1,30,0.98,1.46,2800000,13133
40,1,1,1,21,1.15,1.46,135000,13121
40,1,1,1,20,1.05,1.46,290000,13053
42,0,1,1,30,1.05,1.46,80000,13024
58,0,1,1,20,1.05,1.46,125000,12908
60,0,1,1,19,1.05,1.46,170000,12833
47,0,1,1,28,1.15,1.46,210000,12509
65,0,1,1,18,1.15,1.46,150000,12500
49,0,1,1,22,1.05,1.46,125000,12375
65,0,1,1,15,1.05,1.46,225000,12349
47,0,1,1,29,1.05,1.46,903000,12293
59,0,1,1,27,1.15,1.46,760000,12251
69,1,1,1,20,1.05,1.46,750000,12214
58,0,1,1,30,1.05,1.46,70000,12143
56,0,1,1,21,0.25,1.46,2300000,12089
53,0,1,1,20,1.15,1.46,131000,12058
62,0,1,1,19,1.15,1.46,376000,12015
58,1,1,1,22,1.05,1.46,750000,11939
46,1,1,1,29,1.15,1.46,1400000,11693
60,0,1,1,15,1.15,1.46,135000,11662
42,0,1,1,30,1.15,1.46,175000,11625
65,0,1,1,19,1.05,1.46,150000,11570
50,1,1,1,25,1.05,1.46,550000,11553
61,0,1,1,15,1.05,1.46,120000,11547
68,0,1,1,20,0.00,1.46,11500,11504
48,0,1,1,30,1.05,1.46,122000,11474
70,0,1,1,17,1.05,1.46,8300,11450
60,1,1,1,17,1.15,1.46,600000,11273
55,0,1,1,30,1.15,1.46,180000,11267
57,0,1,1,30,1.05,1.46,2300000,11233
67,0,1,1,20,1.15,1.46,181000,11223
52,1,1,1,21,0.98,1.46,850000,11112
49,0,1,1,21,1.05,1.46,100000,11097
59,0,1,1,28,1.05,1.46,140000,11035
60,1,0,1,15,1.15,1.46,350000,11000
59,0,1,1,30,1.15,1.46,30722,10961
58,0,1,1,20,1.15,1.46,126000,10902
66,0,1,1,17,0.00,1.46,15000,10885
48,0,1,1,25,0.98,1.46,330000,10847
44,0,1,1,21,1.05,1.46,590000,10775
60,0,1,1,17,1.15,1.46,243000,10761
48,0,1,1,22,1.15,1.46,400000,10623
70,0,1,1,17,1.15,1.46,108000,10613
69,0,1,1,16,1.15,1.46,124000,10563
43,0,1,1,21,1.05,1.46,355000,10545
41,0,1,1,23,1.15,1.46,650000,10513
43,0,1,1,25,1.15,1.46,145000,10486
49,0,1,1,26,0.98,1.46,230000,10466
43,0,1,1,30,1.05,1.46,670000,10460
70,0,1,1,16,1.15,1.46,85000,10297
44,0,1,1,24,1.05,1.46,125000,10253
63,0,1,1,17,1.05,1.46,210000,10243
55,0,1,1,28,1.05,1.46,7000000,10173
44,0,1,1,23,1.15,1.46,170000,10170
44,1,1,1,27,1.05,1.46,2000000,10118
41,0,1,1,28,1.05,1.46,448000,10103
63,0,1,1,17,1.15,1.46,386000,10098
58,0,1,1,23,1.15,1.46,110000,10062
50,0,1,1,24,0.98,1.46,195000,10009
66,1,1,1,15,1.15,1.46,7100000,9981
69,0,1,1,17,1.05,1.46,450000,9962
67,0,1,1,15,1.05,1.46,200000,9854
42,0,1,1,24,1.05,1.46,150000,9837
61,0,1,1,18,1.15,1.46,70000,9831
42,0,1,1,30,1.05,1.46,889000,9793
40,0,1,1,29,1.05,1.46,155000,9788
69,0,1,1,19,0.98,1.46,230000,9697
41,1,1,1,21,1.15,1.46,7500000,9670
47,0,1,1,28,1.15,1.46,355000,9667
54,0,1,1,26,1.15,1.46,123493,9653
60,0,1,1,20,1.15,1.46,110000,9549
51,0,1,1,22,1.05,1.46,565000,9483
50,0,1,1,26,1.15,1.46,422000,9468
67,0,1,1,16,1.15,1.46,121000,9460
68,0,1,1,20,1.15,1.46,1000000,9456
45,0,1,1,25,1.15,1.46,96400,9456
57,1,1,1,25,1.15,1.46,250000,9361
65,0,1,1,18,1.05,1.46,100000,9346
41,0,1,1,22,1.15,1.46,440000,9248
41,1,1,1,22,1.15,1.46,560000,9184
47,0,1,1,28,1.15,1.46,142000,9164
65,0,1,1,20,1.05,1.46,100000,9157
70,0,1,1,20,0.42,1.46,3210000,9150
47,0,1,1,25,0.98,1.46,1300000,9044
56,1,1,1,24,0.98,1.46,1350000,8931
66,0,1,1,20,1.05,1.46,360000,8922
52,0,1,1,29,1.05,1.46,403000,8863
61,0,1,1,19,1.05,1.46,85000,8777
65,0,1,1,18,1.15,1.46,90000,8734
60,0,1,1,17,1.05,1.46,1000000,8710
69,0,1,1,20,1.05,1.46,362000,8655
43,1,1,1,26,1.15,1.46,1800000,8475
69,0,1,1,19,1.05,1.46,520000,8417
59,0,1,1,26,0.98,1.46,3000000,8403
68,0,1,1,16,1.05,1.46,150000,8337
60,0,1,1,16,1.15,1.46,120000,8116
51,0,1,1,30,0.98,1.46,670000,8060
56,0,1,1,25,1.15,1.46,118000,7987
64,0,1,1,16,1.05,1.46,13800,7953
67,0,1,1,15,1.15,1.46,360000,7860
56,0,1,1,23,1.15,1.46,262000,7799
41,0,1,1,28,1.15,1.46,200000,7682
51,0,1,1,24,1.15,1.46,123000,7670
53,0,1,1,29,1.05,1.46,290000,7646
56,0,1,1,23,1.05,1.46,4500000,7597
63,0,1,1,17,1.15,1.46,120000,7547
51,0,1,1,24,1.15,1.46,90000,7500
56,0,1,1,25,1.15,1.46,65000,7407
43,0,1,1,26,1.15,1.46,380000,7403
58,0,1,1,23,0.98,1.46,300000,7345
47,0,1,1,29,1.05,1.46,875000,7306
46,0,1,1,22,1.05,1.46,1000000,7159
47,1,1,1,25,1.15,1.46,5700000,7092
40,0,1,1,20,1.05,1.46,365000,7056
63,0,1,1,15,1.15,1.46,620000,6987
62,0,1,1,16,1.15,1.46,160000,6981
42,0,1,1,29,0.98,1.46,4000000,6916
41,0,1,1,30,1.05,1.46,158000,6901
52,0,1,1,21,1.05,1.46,700000,6880
42,0,1,1,30,0.98,1.46,2530000,6859
66,0,1,1,16,1.05,1.46,165000,6844
46,1,1,1,24,0.98,1.46,5000000,6796
60,0,1,1,18,1.15,1.46,285000,6736
54,0,1,1,27,1.15,1.46,3800,6722
61,1,1,1,16,1.15,1.46,500000,6648
46,0,1,1,29,1.05,1.46,780000,6501
65,1,1,1,15,1.05,1.46,1100000,6466
51,0,1,1,23,1.05,1.46,4725,6451
68,1,1,1,18,1.15,1.46,650000,6386
62,1,1,1,18,0.00,1.46,240000,6324
53,0,1,1,22,1.05,1.46,2970000,6310
62,0,1,1,15,0.98,1.46,265000,6308
47,0,1,1,25,0.98,1.46,300000,6168
41,0,1,1,20,1.05,1.46,463000,6083
55,0,1,1,28,1.05,1.46,1250000,6062
62,0,1,1,16,1.05,1.46,350000,6050
48,0,1,1,20,1.05,1.46,289000,5990
67,0,1,1,17,1.05,1.46,581000,5850
42,0,1,1,28,1.15,1.46,110000,5741
41,0,1,1,25,1.05,1.46,445000,5665
64,0,1,1,15,0.15,1.46,14627,5650
